_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
664453012b05a65a05386987,,31.19,92.45,42.38,71.02,39;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715753729000
664452ef2b05a65a053868d1,,38.4,93.55,49.6,62.67,48;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715753711000
664452de2b05a65a05386834,,36.79,85.07,53.58,55.37,46;6;1;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715753694000
664452cd2b05a65a05386782,,47.95,94.52,58.33,75.27,60;2;0;0,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1715753677000
664452ba2b05a65a053866ca,,36.78,87.5,51.17,71.02,46;5;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715753658000
664452a82b05a65a05386627,,52.8,100,52.8,61.27,66;0;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715753640000
664452972b05a65a05386569,,55.15,96,59.95,74.7,69;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715753623000
664452872b05a65a053864d6,,62.38,98.78,65.58,71.77,78;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715753607000
664452742b05a65a0538641f,,52.76,97.22,57.56,70.34,66;0;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715753588000
664452612b05a65a05386376,,29.59,89.36,37.59,53.64,37;3;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715753569000
6644524e2b05a65a053862c1,,35.17,87.1,49.55,62.67,44;5;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715753550000
6644522f2b05a65a05386188,,38.4,91.8,48.79,67.06,48;2;0;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715753519000
6644521d2b05a65a053860e1,,48.8,98.51,53.59,63.57,61;1;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715753501000
6644520b2b05a65a0538603d,,47.99,96.83,50.39,53.09,60;1;0;0,time,15,-1,0,15,1,0,true,true,english,none,normal,false,false,false,,1715753483000
664451f82b05a65a05385f9a,,50.38,95.77,56.78,67.76,63;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715753464000
664451e62b05a65a05385ee3,,44.79,93.75,51.18,67.45,56;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715753446000
664451d32b05a65a05385e27,,46.36,82.43,59.15,81.18,58;9;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715753427000
664451c02b05a65a05385d78,,47.19,94.29,55.99,68.06,59;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715753408000
664451af2b05a65a05385cda,,35.99,87.88,52.79,69.17,45;5;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715753391000
6644519e2b05a65a05385c39,,41.59,84.06,55.19,60.49,52;8;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715753374000
6644518b2b05a65a05385b9a,,58.39,97.44,62.39,66.92,73;1;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715753355000
664451792b05a65a05385af9,,47.17,96.77,49.57,63.73,59;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715753337000
664451672b05a65a05385a54,,52.76,98.57,55.95,66.2,66;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715753319000
664451552b05a65a0538599e,,54.39,100,54.39,77.41,68;0;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715753301000
664451442b05a65a053858f9,,19.99,79.59,39.19,62.16,25;5;1;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715753284000
664451302b05a65a05385827,,46.37,92.86,55.97,70.04,58;3;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715753264000
664451192b05a65a0538574b,,35.17,87.1,49.56,65.94,44;4;1;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715753241000
664451072b05a65a053856bf,,46.39,91.89,59.19,66.52,58;3;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715753223000
66430a972b05a65a052a1236,,41.58,90.77,51.98,68.85,52;3;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715669655000
66430a7d2b05a65a052a1120,,39.19,88.71,49.59,69.57,49;5;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715669629000
66430a572b05a65a052a0f96,,37.59,91.23,45.58,52.8,47;3;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715669591000
66430a452b05a65a052a0eeb,,51.15,93.51,61.54,75.5,64;3;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715669573000
66430a332b05a65a052a0e26,,59.15,96.2,63.15,74.56,74;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715669555000
66430a212b05a65a052a0d72,true,65.59,100,65.59,79.02,82;0;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715669537000
66430a0e2b05a65a052a0cc3,,55.14,97.18,56.74,78.92,69;2;0;0,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1715669518000
664309fc2b05a65a052a0c0b,,56.79,97.4,61.59,77.66,71;1;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715669500000
664309eb2b05a65a052a0b67,,43.16,95.24,50.36,75.1,54;1;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715669483000
664309d82b05a65a052a0aa6,,39.16,93.44,48.75,70.95,49;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715669464000
664309c52b05a65a052a09ec,,46.37,94.2,55.17,53.24,58;2;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715669445000
664309b32b05a65a052a092d,,56.79,97.37,60.79,81.67,71;1;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715669427000
664309a12b05a65a052a0875,,38.39,88.71,49.59,47.97,48;4;0;0,time,15,-1,0,15,1,0,true,true,english,none,normal,false,false,false,,1715669409000
6641b5b5866cd8bb799e42fa,,32.77,84.75,47.16,63.5,41;5;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715582389000
6641b5a3866cd8bb799e4226,,59.18,96.25,63.98,78.71,74;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715582371000
6641b591866cd8bb799e416c,,36.76,92.06,50.34,61.92,46;1;1;1,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1715582353000
6641b57f866cd8bb799e40b8,,52.77,94.74,60.77,73.55,66;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715582335000
6641b56d866cd8bb799e3ff0,,38.39,91.53,47.19,54.14,48;3;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715582317000
6641b55b866cd8bb799e3f3e,,43.19,92.06,50.39,62.92,54;3;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715582299000
6641b549866cd8bb799e3e8d,,22.38,79.31,46.35,68.87,28;7;0;0,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1715582281000
6641b535866cd8bb799e3dd7,,20.8,80,39.99,47.99,26;5;1;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715582261000
6641b524866cd8bb799e3d37,,34.39,82.26,49.58,56.88,43;7;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715582244000
6641b512866cd8bb799e3c8b,,46.36,92.54,53.56,69.56,58;3;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715582226000
6641b500866cd8bb799e3bdf,,36.79,90,47.99,59.2,46;4;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715582208000
6641b4f0866cd8bb799e3b44,,46.39,94.52,58.38,70.12,58;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715582192000
6641b4dc866cd8bb799e3aa8,,54.37,93.83,64.77,69.91,68;3;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715582172000
6641b4c9866cd8bb799e3a03,,25.59,79.63,43.19,62.34,32;7;0;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715582153000
6641b4b8866cd8bb799e3959,,43.2,89.55,53.59,68.48,54;5;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715582136000
6641b4a3866cd8bb799e38a3,,44.78,93.94,52.78,68.08,56;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715582115000
6641b492866cd8bb799e3802,,45.57,92.54,53.57,70.68,57;2;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715582098000
6641b481866cd8bb799e3778,,51.99,98.48,52.79,65.99,65;1;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715582081000
6641b46f866cd8bb799e36d2,,50.38,95.65,55.18,71.6,63;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715582063000
6641b45c866cd8bb799e361f,,34.39,85.25,48.79,63.58,43;5;0;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715582044000
6641b44a866cd8bb799e3560,,53.56,97.4,61.56,76.55,67;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715582026000
6641b438866cd8bb799e34a7,,29.59,84.21,45.58,54.78,37;5;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715582008000
6641b426866cd8bb799e33f4,,47.17,89.19,59.16,57.22,59;5;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715581990000
6641adfb866cd8bb799df928,,40.79,96.67,47.98,47.7,51;0;1;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715580411000
6641ade6866cd8bb799df85a,,41.59,90.54,59.18,69.97,52;3;0;2,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715580390000
6641add4866cd8bb799df7ad,,46.36,90.91,61.55,69.94,58;3;0;2,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715580372000
6641adc2866cd8bb799df6f1,,30.38,88.89,43.18,48.61,38;4;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715580354000
6641adb1866cd8bb799df648,,51.18,95.65,55.18,58.18,64;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715580337000
6641ad9d866cd8bb799df590,,32.77,83.61,48.75,67.06,41;6;0;1,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1715580317000
6641ad8d866cd8bb799df516,,47.16,92.86,55.96,75.67,59;3;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715580301000
6641ad67866cd8bb799df3ab,,39.18,87.88,52.78,55.51,49;5;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715580263000
6641ad53866cd8bb799df2f4,,19.98,77.78,35.97,27.4,25;6;1;0,time,15,-1,0,15.01,4,0,true,true,english,none,normal,false,false,false,,1715580243000
6640561b866cd8bb7992c583,,34.36,84.93,58.34,65.73,43;5;0;2,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1715492379000
6640560a866cd8bb7992c50d,,32.79,83.33,47.99,69.73,41;6;1;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715492362000
664055f5866cd8bb7992c47a,,47.19,94.03,53.59,71.84,59;3;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715492341000
664055e3866cd8bb7992c406,,56.8,97.37,60.8,65.85,71;0;1;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715492323000
664055d0866cd8bb7992c383,,52.79,96,59.99,69.02,66;1;0;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715492304000
664055bf866cd8bb7992c302,,52.76,100,52.76,74.02,66;0;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715492287000
664055ac866cd8bb7992c279,,44.8,90.91,61.59,74.49,56;4;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715492268000
6640559b866cd8bb7992c1f1,,46.37,91.18,54.37,71.11,58;4;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715492251000
663dec56866cd8bb797d5701,,41.55,90.16,48.75,60.4,52;4;0;0,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1715334230000
663dec44866cd8bb797d5654,,44.79,94.03,53.59,62.67,56;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715334212000
663dec31866cd8bb797d559f,,28.79,86.36,52.78,55.51,36;4;0;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715334193000
663dec1f866cd8bb797d5507,,21.59,76,39.99,35.22,27;7;1;0,time,15,-1,0,15.01,1,0,true,true,english,none,normal,false,false,false,,1715334175000
663dec0d866cd8bb797d5460,,50.39,97.06,54.39,65.02,63;1;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715334157000
663debfb866cd8bb797d53ca,,51.97,97.14,55.97,68.06,65;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715334139000
663debea866cd8bb797d532a,,40.75,88.89,50.34,61.92,51;4;0;0,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1715334122000
663debd8866cd8bb797d5269,,30.4,88.71,49.59,49.47,38;3;1;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715334104000
663debc6866cd8bb797d51b4,,40.79,88.06,53.59,54.64,51;6;0;0,time,15,-1,0,15,1,0,true,true,english,none,normal,false,false,false,,1715334086000
663debb3866cd8bb797d5108,,44.79,93.85,51.99,79.94,56;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715334067000
663deb9d866cd8bb797d5026,,46.39,96.77,49.59,58.72,58;1;0;0,time,15,-1,0,15,1,0,true,true,english,none,normal,false,false,false,,1715334045000
663deb8a866cd8bb797d4f7f,,42.39,90.54,59.19,73.87,53;4;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715334026000
663deb78866cd8bb797d4ec5,,47.17,95.45,52.77,80.01,59;1;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715334008000
663deb66866cd8bb797d4e1e,,41.6,96.72,48.79,70.95,52;1;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715333990000
663deb54866cd8bb797d4d7b,,27.2,76.92,41.59,45.59,34;9;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715333972000
663deb42866cd8bb797d4cb9,,51.98,96.05,60.78,69.03,65;1;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715333954000
663deb30866cd8bb797d4c0a,,34.37,88.33,47.95,62.38,43;4;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715333935000
663deb1d866cd8bb797d4b51,,48.79,95.71,55.99,71.08,61;1;0;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715333917000
663deb09866cd8bb797d4a8d,,48.79,94.44,57.59,62.59,61;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715333897000
663de912866cd8bb797d37ad,,51.16,97.06,54.36,70.01,64;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715333394000
663de900866cd8bb797d36fe,,33.59,84.29,55.99,69.03,42;6;1;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715333376000
663de8ed866cd8bb797d3654,,47.18,94.37,56.78,70.66,59;1;0;2,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715333357000
663de8db866cd8bb797d35b5,,43.99,95.08,48.78,55.63,55;3;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715333339000
663de8c9866cd8bb797d351b,,31.97,87.1,49.56,55.99,40;4;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715333321000
663de8b7866cd8bb797d3464,,50.36,96,59.95,68.17,63;1;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715333303000
663de8a4866cd8bb797d33ba,,53.59,97.26,58.39,74.15,67;1;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715333284000
663de893866cd8bb797d331e,,44.79,91.43,55.99,73.28,56;2;2;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715333267000
663de86d866cd8bb797d31b1,,19.19,75.61,32.79,34.61,24;6;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715333229000
663de857866cd8bb797d30ca,,63.99,100,63.99,73.78,80;0;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715333207000
663de845866cd8bb797d3014,,50.39,94.59,59.19,67.35,63;1;1;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715333189000
663de833866cd8bb797d2f6d,,45.56,96.72,48.76,44.53,57;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715333171000
663de821866cd8bb797d2ebe,,39.19,85.71,55.98,75.67,49;4;3;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715333153000
663de80f866cd8bb797d2e08,,50.37,93.51,61.56,73.51,63;2;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715333135000
663de7fd866cd8bb797d2d4f,,49.59,91.36,64.79,67.02,62;4;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715333117000
663db4e5866cd8bb797b6402,,61.57,96.34,65.57,70.99,77;2;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715320037000
663db4d4866cd8bb797b6363,,46.4,92,59.99,66.54,58;3;1;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715320020000
663db4c0866cd8bb797b62ba,,59.19,100,59.19,74.94,74;0;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715320000000
663db4ae866cd8bb797b6211,,36.78,83.1,56.77,62.64,46;6;2;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715319982000
663db49c866cd8bb797b6173,,24.79,79.63,43.17,65.17,31;7;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715319964000
663db459866cd8bb797b5f1a,,52,97.06,54.4,66.93,65;1;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715319897000
663db447866cd8bb797b5e96,,41.59,92.65,54.39,60.67,52;3;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715319879000
663db436866cd8bb797b5e14,,34.39,82.67,59.19,65.75,43;7;1;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715319862000
663caa8b866cd8bb796f8c35,,48.77,88.31,61.56,63.14,61;5;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715251851000
663caa79866cd8bb796f8b73,,47.98,92.11,60.78,66.62,60;3;0;2,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715251833000
663caa67866cd8bb796f8aca,,60.77,97.47,63.17,57.04,76;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715251815000
663caa03866cd8bb796f876a,,51.17,95.71,55.97,65.31,64;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715251715000
663ca9ee866cd8bb796f86b1,,31.97,77.97,47.15,48.88,40;7;1;3,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715251694000
663ca9d8866cd8bb796f85ee,,53.59,96,59.99,68.17,67;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715251672000
663ca9c9866cd8bb796f8565,,61.58,97.65,67.97,75.32,77;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715251657000
663ca9a4866cd8bb796f8416,true,65.56,100,65.56,73.39,82;0;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715251620000
663ca992866cd8bb796f8366,,34.39,85.71,50.38,53.89,43;4;1;0,time,15,-1,0,15.01,1,0,true,true,english,none,normal,false,false,false,,1715251602000
663ca97e866cd8bb796f82ac,,43.17,91.18,54.36,66.93,54;4;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715251582000
663ca96c866cd8bb796f81ff,,47.19,91.18,54.39,59.86,59;4;1;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715251564000
663ca95b866cd8bb796f8168,,41.58,90.91,52.78,50.45,52;4;0;1,time,15,-1,0,15.01,1,0,true,true,english,none,normal,false,false,false,,1715251547000
663ca948866cd8bb796f80ac,,43.19,93.85,51.99,54.16,54;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715251528000
663ca936866cd8bb796f8005,,60.77,100,60.77,65.85,76;0;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715251510000
663ca923866cd8bb796f7f6d,,49.55,94.59,59.14,72.84,62;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715251491000
663ca911866cd8bb796f7ec6,,48.79,94.59,59.19,70.89,61;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715251473000
663ca8ff866cd8bb796f7e42,,47.18,96.92,51.98,67.73,59;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715251455000
663ca8ee866cd8bb796f7d9e,,45.59,93.94,52.79,64.03,57;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715251438000
663ca8dc866cd8bb796f7cfc,,44.78,94.03,53.58,66.43,56;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715251420000
663ca8cc866cd8bb796f7c55,,45.56,96.92,51.95,66.65,57;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715251404000
663ca8b9866cd8bb796f7b96,,57.57,97.4,61.57,76.55,72;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715251385000
663c6ca3866cd8bb796d5b80,,53.54,98.61,57.53,75.71,67;0;0;1,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1715236003000
663c6c84866cd8bb796d5a70,,48.78,94.59,59.18,71.85,61;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715235972000
663c6c6c866cd8bb796d59a7,,42.4,89.86,55.19,63.81,53;4;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715235948000
663c6c59866cd8bb796d591b,,37.6,93.44,48.8,59.4,47;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715235929000
663c6c47866cd8bb796d5880,,21.58,78.26,36.76,53.24,27;7;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715235911000
663c6c36866cd8bb796d57f2,,42.35,83.1,56.73,65.11,53;8;1;0,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1715235894000
663c6c23866cd8bb796d574b,,20.79,81.63,39.19,56.08,26;5;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715235875000
663c6c0f866cd8bb796d569e,,50.37,97.18,56.76,61.86,63;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715235855000
663c6bfe866cd8bb796d560a,,48.8,94.03,53.6,64.5,61;3;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715235838000
663c6bee866cd8bb796d5590,,35.99,86.76,54.38,66.93,45;6;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715235822000
663c6bda866cd8bb796d54eb,,48.78,94.37,56.78,59.59,61;2;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715235802000
663b588a866cd8bb79614444,,27.99,89.13,36.79,48.95,35;3;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715165322000
663b5878866cd8bb796143a5,,43.99,94.12,54.39,67.92,55;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715165304000
663b5866866cd8bb79614302,,43.18,90.32,49.57,45.13,54;5;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715165286000
663b5853866cd8bb79614254,,55.99,100,55.99,76.97,70;0;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715165267000
663b5841866cd8bb796141b4,,43.18,84,59.97,54.45,54;7;1;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715165249000
663b5831866cd8bb79614108,,49.58,94.37,56.77,78.92,62;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715165233000
663b581e866cd8bb7961404e,,52.78,95,63.98,68.88,66;2;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715165214000
663b580d866cd8bb79613f95,,39.19,92.65,54.38,62.35,49;2;0;1,time,15,-1,0,15.01,1,0,true,true,english,none,normal,false,false,false,,1715165197000
663b57fc866cd8bb79613eec,,53.59,95.89,58.39,60.41,67;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715165180000
663b57ea866cd8bb79613e33,,27.19,78.26,36.78,35.96,34;7;0;0,time,15,-1,0,15.01,1,0,true,true,english,none,normal,false,false,false,,1715165162000
663b57d9866cd8bb79613d9d,,34.4,90.57,42.4,57.59,43;3;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715165145000
663b57c4866cd8bb79613cd3,,52.77,93.51,61.56,76.55,66;3;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715165124000
663b57b1866cd8bb79613c1b,,44.78,95.16,49.58,53.43,56;1;0;1,time,15,-1,0,15.01,1,0,true,true,english,none,normal,false,false,false,,1715165105000
663b57a1866cd8bb79613b6f,,51.95,100,51.95,63.61,65;0;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715165089000
663b578d866cd8bb79613a8f,,43.18,89.55,53.57,46.64,54;4;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715165069000
